"ID";"Geslacht";"Persoonskenmerken";"UitstromersHoMetEnZonderDiploma";"Arbeidsmarktpositie";"Studierichting";"Peilmoment";"Perioden";"UitstromersHo_1"
"3729234";"4000   ";"A051735";"A043050";"A028813";"A042616";"A029080";"2015SJ00";"0"
"3729249";"4000   ";"A051735";"A043050";"A028813";"A042616";"A029081";"2015SJ00";"0"
"3729264";"4000   ";"A051735";"A043050";"A028813";"A042616";"A029082";"2015SJ00";"0"
"3729294";"4000   ";"A051735";"A043050";"A028813";"A042617";"A029077";"2015SJ00";"90"
"3729309";"4000   ";"A051735";"A043050";"A028813";"A042617";"A029078";"2015SJ00";"90"
"3729324";"4000   ";"A051735";"A043050";"A028813";"A042617";"A029079";"2015SJ00";"90"
"3729339";"4000   ";"A051735";"A043050";"A028813";"A042617";"A029080";"2015SJ00";"80"
"3729354";"4000   ";"A051735";"A043050";"A028813";"A042617";"A029081";"2015SJ00";"60"
"3729369";"4000   ";"A051735";"A043050";"A028813";"A042617";"A029082";"2015SJ00";"70"
"3729399";"4000   ";"A051735";"A043050";"A028813";"A042618";"A029077";"2015SJ00";"10"
"3729414";"4000   ";"A051735";"A043050";"A028813";"A042618";"A029078";"2015SJ00";"10"
"3729429";"4000   ";"A051735";"A043050";"A028813";"A042618";"A029079";"2015SJ00";"10"
"3729444";"4000   ";"A051735";"A043050";"A028813";"A042618";"A029080";"2015SJ00";"10"
"3729459";"4000   ";"A051735";"A043050";"A028813";"A042618";"A029081";"2015SJ00";"10"
"3729474";"4000   ";"A051735";"A043050";"A028813";"A042618";"A029082";"2015SJ00";"10"
"3729504";"4000   ";"A051735";"A043050";"A028814";"T001332";"A029077";"2015SJ00";"10"
"3729519";"4000   ";"A051735";"A043050";"A028814";"T001332";"A029078";"2015SJ00";"10"
"3729534";"4000   ";"A051735";"A043050";"A028814";"T001332";"A029079";"2015SJ00";"10"
"3729549";"4000   ";"A051735";"A043050";"A028814";"T001332";"A029080";"2015SJ00";"10"
"3729564";"4000   ";"A051735";"A043050";"A028814";"T001332";"A029081";"2015SJ00";"30"
"3729579";"4000   ";"A051735";"A043050";"A028814";"T001332";"A029082";"2015SJ00";"20"
"3729609";"4000   ";"A051735";"A043050";"A028814";"A042609";"A029077";"2015SJ00";"10"
"3729624";"4000   ";"A051735";"A043050";"A028814";"A042609";"A029078";"2015SJ00";"0"
"3729639";"4000   ";"A051735";"A043050";"A028814";"A042609";"A029079";"2015SJ00";"0"
"3729654";"4000   ";"A051735";"A043050";"A028814";"A042609";"A029080";"2015SJ00";"0"
"3729669";"4000   ";"A051735";"A043050";"A028814";"A042609";"A029081";"2015SJ00";"0"
"3729684";"4000   ";"A051735";"A043050";"A028814";"A042609";"A029082";"2015SJ00";"0"
"3729714";"4000   ";"A051735";"A043050";"A028814";"A042610";"A029077";"2015SJ00";"0"
"3729729";"4000   ";"A051735";"A043050";"A028814";"A042610";"A029078";"2015SJ00";"0"
"3729744";"4000   ";"A051735";"A043050";"A028814";"A042610";"A029079";"2015SJ00";"0"
"3729759";"4000   ";"A051735";"A043050";"A028814";"A042610";"A029080";"2015SJ00";"0"
"3729774";"4000   ";"A051735";"A043050";"A028814";"A042610";"A029081";"2015SJ00";"0"
"3729789";"4000   ";"A051735";"A043050";"A028814";"A042610";"A029082";"2015SJ00";"0"
"3729819";"4000   ";"A051735";"A043050";"A028814";"A042611";"A029077";"2015SJ00";"0"
"3729834";"4000   ";"A051735";"A043050";"A028814";"A042611";"A029078";"2015SJ00";"0"
"3729849";"4000   ";"A051735";"A043050";"A028814";"A042611";"A029079";"2015SJ00";"0"
"3729864";"4000   ";"A051735";"A043050";"A028814";"A042611";"A029080";"2015SJ00";"0"
"3729879";"4000   ";"A051735";"A043050";"A028814";"A042611";"A029081";"2015SJ00";"0"
"3729894";"4000   ";"A051735";"A043050";"A028814";"A042611";"A029082";"2015SJ00";"0"
"3729924";"4000   ";"A051735";"A043050";"A028814";"A042612";"A029077";"2015SJ00";"0"
"3729939";"4000   ";"A051735";"A043050";"A028814";"A042612";"A029078";"2015SJ00";"0"
"3729954";"4000   ";"A051735";"A043050";"A028814";"A042612";"A029079";"2015SJ00";"0"
"3729969";"4000   ";"A051735";"A043050";"A028814";"A042612";"A029080";"2015SJ00";"0"
"3729984";"4000   ";"A051735";"A043050";"A028814";"A042612";"A029081";"2015SJ00";"0"
"3729999";"4000   ";"A051735";"A043050";"A028814";"A042612";"A029082";"2015SJ00";"0"
"3730029";"4000   ";"A051735";"A043050";"A028814";"A042613";"A029077";"2015SJ00";"0"
"3730044";"4000   ";"A051735";"A043050";"A028814";"A042613";"A029078";"2015SJ00";"0"
"3730059";"4000   ";"A051735";"A043050";"A028814";"A042613";"A029079";"2015SJ00";"0"
"3730074";"4000   ";"A051735";"A043050";"A028814";"A042613";"A029080";"2015SJ00";"0"
"3730089";"4000   ";"A051735";"A043050";"A028814";"A042613";"A029081";"2015SJ00";"0"
"3730104";"4000   ";"A051735";"A043050";"A028814";"A042613";"A029082";"2015SJ00";"0"
"3730134";"4000   ";"A051735";"A043050";"A028814";"A042614";"A029077";"2015SJ00";"0"
"3730149";"4000   ";"A051735";"A043050";"A028814";"A042614";"A029078";"2015SJ00";"0"
"3730164";"4000   ";"A051735";"A043050";"A028814";"A042614";"A029079";"2015SJ00";"0"
"3730179";"4000   ";"A051735";"A043050";"A028814";"A042614";"A029080";"2015SJ00";"0"
"3730194";"4000   ";"A051735";"A043050";"A028814";"A042614";"A029081";"2015SJ00";"0"
"3730209";"4000   ";"A051735";"A043050";"A028814";"A042614";"A029082";"2015SJ00";"0"
"3730239";"4000   ";"A051735";"A043050";"A028814";"A042615";"A029077";"2015SJ00";"0"
"3730254";"4000   ";"A051735";"A043050";"A028814";"A042615";"A029078";"2015SJ00";"0"
"3730269";"4000   ";"A051735";"A043050";"A028814";"A042615";"A029079";"2015SJ00";"0"
"3730284";"4000   ";"A051735";"A043050";"A028814";"A042615";"A029080";"2015SJ00";"0"
"3730299";"4000   ";"A051735";"A043050";"A028814";"A042615";"A029081";"2015SJ00";"0"
"3730314";"4000   ";"A051735";"A043050";"A028814";"A042615";"A029082";"2015SJ00";"0"
"3730344";"4000   ";"A051735";"A043050";"A028814";"A042616";"A029077";"2015SJ00";"0"
"3730359";"4000   ";"A051735";"A043050";"A028814";"A042616";"A029078";"2015SJ00";"0"
"3730374";"4000   ";"A051735";"A043050";"A028814";"A042616";"A029079";"2015SJ00";"0"
"3730389";"4000   ";"A051735";"A043050";"A028814";"A042616";"A029080";"2015SJ00";"0"
"3730404";"4000   ";"A051735";"A043050";"A028814";"A042616";"A029081";"2015SJ00";"0"
"3730419";"4000   ";"A051735";"A043050";"A028814";"A042616";"A029082";"2015SJ00";"0"
"3730449";"4000   ";"A051735";"A043050";"A028814";"A042617";"A029077";"2015SJ00";"0"
"3730464";"4000   ";"A051735";"A043050";"A028814";"A042617";"A029078";"2015SJ00";"10"
"3730479";"4000   ";"A051735";"A043050";"A028814";"A042617";"A029079";"2015SJ00";"0"
"3730494";"4000   ";"A051735";"A043050";"A028814";"A042617";"A029080";"2015SJ00";"10"
"3730509";"4000   ";"A051735";"A043050";"A028814";"A042617";"A029081";"2015SJ00";"30"
"3730524";"4000   ";"A051735";"A043050";"A028814";"A042617";"A029082";"2015SJ00";"20"
"3730554";"4000   ";"A051735";"A043050";"A028814";"A042618";"A029077";"2015SJ00";"0"
"3730569";"4000   ";"A051735";"A043050";"A028814";"A042618";"A029078";"2015SJ00";"0"
"3730584";"4000   ";"A051735";"A043050";"A028814";"A042618";"A029079";"2015SJ00";"0"
"3730599";"4000   ";"A051735";"A043050";"A028814";"A042618";"A029080";"2015SJ00";"0"
"3730614";"4000   ";"A051735";"A043050";"A028814";"A042618";"A029081";"2015SJ00";"0"
"3730629";"4000   ";"A051735";"A043050";"A028814";"A042618";"A029082";"2015SJ00";"0"
"3730659";"4000   ";"A051735";"A043050";"A028815";"T001332";"A029077";"2015SJ00";"10"
"3730674";"4000   ";"A051735";"A043050";"A028815";"T001332";"A029078";"2015SJ00";"0"
"3730689";"4000   ";"A051735";"A043050";"A028815";"T001332";"A029079";"2015SJ00";"0"
"3730704";"4000   ";"A051735";"A043050";"A028815";"T001332";"A029080";"2015SJ00";"0"
"3730719";"4000   ";"A051735";"A043050";"A028815";"T001332";"A029081";"2015SJ00";"0"
"3730734";"4000   ";"A051735";"A043050";"A028815";"T001332";"A029082";"2015SJ00";"0"
"3730764";"4000   ";"A051735";"A043050";"A028815";"A042609";"A029077";"2015SJ00";"0"
"3730779";"4000   ";"A051735";"A043050";"A028815";"A042609";"A029078";"2015SJ00";"0"
"3730794";"4000   ";"A051735";"A043050";"A028815";"A042609";"A029079";"2015SJ00";"0"
"3730809";"4000   ";"A051735";"A043050";"A028815";"A042609";"A029080";"2015SJ00";"0"
"3730824";"4000   ";"A051735";"A043050";"A028815";"A042609";"A029081";"2015SJ00";"0"
"3730839";"4000   ";"A051735";"A043050";"A028815";"A042609";"A029082";"2015SJ00";"0"
"3730869";"4000   ";"A051735";"A043050";"A028815";"A042610";"A029077";"2015SJ00";"0"
"3730884";"4000   ";"A051735";"A043050";"A028815";"A042610";"A029078";"2015SJ00";"0"
"3730899";"4000   ";"A051735";"A043050";"A028815";"A042610";"A029079";"2015SJ00";"0"
"3730914";"4000   ";"A051735";"A043050";"A028815";"A042610";"A029080";"2015SJ00";"0"
"3730929";"4000   ";"A051735";"A043050";"A028815";"A042610";"A029081";"2015SJ00";"0"
"3730944";"4000   ";"A051735";"A043050";"A028815";"A042610";"A029082";"2015SJ00";"0"
"3730974";"4000   ";"A051735";"A043050";"A028815";"A042611";"A029077";"2015SJ00";"0"
"3730989";"4000   ";"A051735";"A043050";"A028815";"A042611";"A029078";"2015SJ00";"0"
"3731004";"4000   ";"A051735";"A043050";"A028815";"A042611";"A029079";"2015SJ00";"0"
"3731019";"4000   ";"A051735";"A043050";"A028815";"A042611";"A029080";"2015SJ00";"0"
"3731034";"4000   ";"A051735";"A043050";"A028815";"A042611";"A029081";"2015SJ00";"0"
"3731049";"4000   ";"A051735";"A043050";"A028815";"A042611";"A029082";"2015SJ00";"0"
"3731079";"4000   ";"A051735";"A043050";"A028815";"A042612";"A029077";"2015SJ00";"0"
"3731094";"4000   ";"A051735";"A043050";"A028815";"A042612";"A029078";"2015SJ00";"0"
"3731109";"4000   ";"A051735";"A043050";"A028815";"A042612";"A029079";"2015SJ00";"0"
"3731124";"4000   ";"A051735";"A043050";"A028815";"A042612";"A029080";"2015SJ00";"0"
"3731139";"4000   ";"A051735";"A043050";"A028815";"A042612";"A029081";"2015SJ00";"0"
"3731154";"4000   ";"A051735";"A043050";"A028815";"A042612";"A029082";"2015SJ00";"0"
"3731184";"4000   ";"A051735";"A043050";"A028815";"A042613";"A029077";"2015SJ00";"0"
"3731199";"4000   ";"A051735";"A043050";"A028815";"A042613";"A029078";"2015SJ00";"0"
"3731214";"4000   ";"A051735";"A043050";"A028815";"A042613";"A029079";"2015SJ00";"0"
"3731229";"4000   ";"A051735";"A043050";"A028815";"A042613";"A029080";"2015SJ00";"0"
"3731244";"4000   ";"A051735";"A043050";"A028815";"A042613";"A029081";"2015SJ00";"0"
"3731259";"4000   ";"A051735";"A043050";"A028815";"A042613";"A029082";"2015SJ00";"0"
"3731289";"4000   ";"A051735";"A043050";"A028815";"A042614";"A029077";"2015SJ00";"0"
"3731304";"4000   ";"A051735";"A043050";"A028815";"A042614";"A029078";"2015SJ00";"0"
"3731319";"4000   ";"A051735";"A043050";"A028815";"A042614";"A029079";"2015SJ00";"0"
"3731334";"4000   ";"A051735";"A043050";"A028815";"A042614";"A029080";"2015SJ00";"0"
"3731349";"4000   ";"A051735";"A043050";"A028815";"A042614";"A029081";"2015SJ00";"0"
"3731364";"4000   ";"A051735";"A043050";"A028815";"A042614";"A029082";"2015SJ00";"0"
"3731394";"4000   ";"A051735";"A043050";"A028815";"A042615";"A029077";"2015SJ00";"0"
"3731409";"4000   ";"A051735";"A043050";"A028815";"A042615";"A029078";"2015SJ00";"0"
"3731424";"4000   ";"A051735";"A043050";"A028815";"A042615";"A029079";"2015SJ00";"0"
"3731439";"4000   ";"A051735";"A043050";"A028815";"A042615";"A029080";"2015SJ00";"0"
"3731454";"4000   ";"A051735";"A043050";"A028815";"A042615";"A029081";"2015SJ00";"0"
"3731469";"4000   ";"A051735";"A043050";"A028815";"A042615";"A029082";"2015SJ00";"0"
"3731499";"4000   ";"A051735";"A043050";"A028815";"A042616";"A029077";"2015SJ00";"0"
"3731514";"4000   ";"A051735";"A043050";"A028815";"A042616";"A029078";"2015SJ00";"0"
"3731529";"4000   ";"A051735";"A043050";"A028815";"A042616";"A029079";"2015SJ00";"0"
"3731544";"4000   ";"A051735";"A043050";"A028815";"A042616";"A029080";"2015SJ00";"0"
"3731559";"4000   ";"A051735";"A043050";"A028815";"A042616";"A029081";"2015SJ00";"0"
"3731574";"4000   ";"A051735";"A043050";"A028815";"A042616";"A029082";"2015SJ00";"0"
"3731604";"4000   ";"A051735";"A043050";"A028815";"A042617";"A029077";"2015SJ00";"10"
"3731619";"4000   ";"A051735";"A043050";"A028815";"A042617";"A029078";"2015SJ00";"0"
"3731634";"4000   ";"A051735";"A043050";"A028815";"A042617";"A029079";"2015SJ00";"0"
"3731649";"4000   ";"A051735";"A043050";"A028815";"A042617";"A029080";"2015SJ00";"0"
"3731664";"4000   ";"A051735";"A043050";"A028815";"A042617";"A029081";"2015SJ00";"0"
"3731679";"4000   ";"A051735";"A043050";"A028815";"A042617";"A029082";"2015SJ00";"0"
"3731709";"4000   ";"A051735";"A043050";"A028815";"A042618";"A029077";"2015SJ00";"0"
"3731724";"4000   ";"A051735";"A043050";"A028815";"A042618";"A029078";"2015SJ00";"0"
"3731739";"4000   ";"A051735";"A043050";"A028815";"A042618";"A029079";"2015SJ00";"0"
"3731754";"4000   ";"A051735";"A043050";"A028815";"A042618";"A029080";"2015SJ00";"0"
"3731769";"4000   ";"A051735";"A043050";"A028815";"A042618";"A029081";"2015SJ00";"0"
"3731784";"4000   ";"A051735";"A043050";"A028815";"A042618";"A029082";"2015SJ00";"0"
"3731814";"4000   ";"A051735";"A043050";"A028816";"T001332";"A029077";"2015SJ00";"10"
"3731829";"4000   ";"A051735";"A043050";"A028816";"T001332";"A029078";"2015SJ00";"10"
"3731844";"4000   ";"A051735";"A043050";"A028816";"T001332";"A029079";"2015SJ00";"10"
"3731859";"4000   ";"A051735";"A043050";"A028816";"T001332";"A029080";"2015SJ00";"0"
"3731874";"4000   ";"A051735";"A043050";"A028816";"T001332";"A029081";"2015SJ00";"0"
"3731889";"4000   ";"A051735";"A043050";"A028816";"T001332";"A029082";"2015SJ00";"0"
"3731919";"4000   ";"A051735";"A043050";"A028816";"A042609";"A029077";"2015SJ00";"0"
"3731934";"4000   ";"A051735";"A043050";"A028816";"A042609";"A029078";"2015SJ00";"0"
"3731949";"4000   ";"A051735";"A043050";"A028816";"A042609";"A029079";"2015SJ00";"0"
"3731964";"4000   ";"A051735";"A043050";"A028816";"A042609";"A029080";"2015SJ00";"0"
"3731979";"4000   ";"A051735";"A043050";"A028816";"A042609";"A029081";"2015SJ00";"0"
"3731994";"4000   ";"A051735";"A043050";"A028816";"A042609";"A029082";"2015SJ00";"0"
"3732024";"4000   ";"A051735";"A043050";"A028816";"A042610";"A029077";"2015SJ00";"0"
"3732039";"4000   ";"A051735";"A043050";"A028816";"A042610";"A029078";"2015SJ00";"0"
"3732054";"4000   ";"A051735";"A043050";"A028816";"A042610";"A029079";"2015SJ00";"0"
"3732069";"4000   ";"A051735";"A043050";"A028816";"A042610";"A029080";"2015SJ00";"0"
"3732084";"4000   ";"A051735";"A043050";"A028816";"A042610";"A029081";"2015SJ00";"0"
"3732099";"4000   ";"A051735";"A043050";"A028816";"A042610";"A029082";"2015SJ00";"0"
"3732129";"4000   ";"A051735";"A043050";"A028816";"A042611";"A029077";"2015SJ00";"0"
"3732144";"4000   ";"A051735";"A043050";"A028816";"A042611";"A029078";"2015SJ00";"0"
"3732159";"4000   ";"A051735";"A043050";"A028816";"A042611";"A029079";"2015SJ00";"0"
"3732174";"4000   ";"A051735";"A043050";"A028816";"A042611";"A029080";"2015SJ00";"0"
"3732189";"4000   ";"A051735";"A043050";"A028816";"A042611";"A029081";"2015SJ00";"0"
"3732204";"4000   ";"A051735";"A043050";"A028816";"A042611";"A029082";"2015SJ00";"0"
"3732234";"4000   ";"A051735";"A043050";"A028816";"A042612";"A029077";"2015SJ00";"0"
"3732249";"4000   ";"A051735";"A043050";"A028816";"A042612";"A029078";"2015SJ00";"0"
"3732264";"4000   ";"A051735";"A043050";"A028816";"A042612";"A029079";"2015SJ00";"0"
"3732279";"4000   ";"A051735";"A043050";"A028816";"A042612";"A029080";"2015SJ00";"0"
"3732294";"4000   ";"A051735";"A043050";"A028816";"A042612";"A029081";"2015SJ00";"0"
"3732309";"4000   ";"A051735";"A043050";"A028816";"A042612";"A029082";"2015SJ00";"0"
"3732339";"4000   ";"A051735";"A043050";"A028816";"A042613";"A029077";"2015SJ00";"0"
"3732354";"4000   ";"A051735";"A043050";"A028816";"A042613";"A029078";"2015SJ00";"0"
"3732369";"4000   ";"A051735";"A043050";"A028816";"A042613";"A029079";"2015SJ00";"0"
"3732384";"4000   ";"A051735";"A043050";"A028816";"A042613";"A029080";"2015SJ00";"0"
"3732399";"4000   ";"A051735";"A043050";"A028816";"A042613";"A029081";"2015SJ00";"0"
"3732414";"4000   ";"A051735";"A043050";"A028816";"A042613";"A029082";"2015SJ00";"0"
"3732444";"4000   ";"A051735";"A043050";"A028816";"A042614";"A029077";"2015SJ00";"0"
"3732459";"4000   ";"A051735";"A043050";"A028816";"A042614";"A029078";"2015SJ00";"0"
"3732474";"4000   ";"A051735";"A043050";"A028816";"A042614";"A029079";"2015SJ00";"0"
"3732489";"4000   ";"A051735";"A043050";"A028816";"A042614";"A029080";"2015SJ00";"0"
"3732504";"4000   ";"A051735";"A043050";"A028816";"A042614";"A029081";"2015SJ00";"0"
"3732519";"4000   ";"A051735";"A043050";"A028816";"A042614";"A029082";"2015SJ00";"0"
"3732549";"4000   ";"A051735";"A043050";"A028816";"A042615";"A029077";"2015SJ00";"0"
"3732564";"4000   ";"A051735";"A043050";"A028816";"A042615";"A029078";"2015SJ00";"0"
"3732579";"4000   ";"A051735";"A043050";"A028816";"A042615";"A029079";"2015SJ00";"0"
"3732594";"4000   ";"A051735";"A043050";"A028816";"A042615";"A029080";"2015SJ00";"0"
"3732609";"4000   ";"A051735";"A043050";"A028816";"A042615";"A029081";"2015SJ00";"0"
"3732624";"4000   ";"A051735";"A043050";"A028816";"A042615";"A029082";"2015SJ00";"0"
"3732654";"4000   ";"A051735";"A043050";"A028816";"A042616";"A029077";"2015SJ00";"0"
"3732669";"4000   ";"A051735";"A043050";"A028816";"A042616";"A029078";"2015SJ00";"0"
"3732684";"4000   ";"A051735";"A043050";"A028816";"A042616";"A029079";"2015SJ00";"0"
"3732699";"4000   ";"A051735";"A043050";"A028816";"A042616";"A029080";"2015SJ00";"0"
"3732714";"4000   ";"A051735";"A043050";"A028816";"A042616";"A029081";"2015SJ00";"0"
"3732729";"4000   ";"A051735";"A043050";"A028816";"A042616";"A029082";"2015SJ00";"0"
"3732759";"4000   ";"A051735";"A043050";"A028816";"A042617";"A029077";"2015SJ00";"10"
"3732774";"4000   ";"A051735";"A043050";"A028816";"A042617";"A029078";"2015SJ00";"0"
"3732789";"4000   ";"A051735";"A043050";"A028816";"A042617";"A029079";"2015SJ00";"10"
"3732804";"4000   ";"A051735";"A043050";"A028816";"A042617";"A029080";"2015SJ00";"0"
"3732819";"4000   ";"A051735";"A043050";"A028816";"A042617";"A029081";"2015SJ00";"0"
"3732834";"4000   ";"A051735";"A043050";"A028816";"A042617";"A029082";"2015SJ00";"0"
"3732864";"4000   ";"A051735";"A043050";"A028816";"A042618";"A029077";"2015SJ00";"0"
"3732879";"4000   ";"A051735";"A043050";"A028816";"A042618";"A029078";"2015SJ00";"0"
"3732894";"4000   ";"A051735";"A043050";"A028816";"A042618";"A029079";"2015SJ00";"0"
"3732909";"4000   ";"A051735";"A043050";"A028816";"A042618";"A029080";"2015SJ00";"0"
"3732924";"4000   ";"A051735";"A043050";"A028816";"A042618";"A029081";"2015SJ00";"0"
"3732939";"4000   ";"A051735";"A043050";"A028816";"A042618";"A029082";"2015SJ00";"0"
"3732969";"4000   ";"A051735";"A043050";"A043837";"T001332";"A029077";"2015SJ00";
"3732984";"4000   ";"A051735";"A043050";"A043837";"T001332";"A029078";"2015SJ00";"0"
"3732999";"4000   ";"A051735";"A043050";"A043837";"T001332";"A029079";"2015SJ00";"10"
"3733014";"4000   ";"A051735";"A043050";"A043837";"T001332";"A029080";"2015SJ00";"10"
"3733029";"4000   ";"A051735";"A043050";"A043837";"T001332";"A029081";"2015SJ00";"10"
"3733044";"4000   ";"A051735";"A043050";"A043837";"T001332";"A029082";"2015SJ00";"20"
"3733074";"4000   ";"A051735";"A043050";"A043837";"A042609";"A029077";"2015SJ00";
"3733089";"4000   ";"A051735";"A043050";"A043837";"A042609";"A029078";"2015SJ00";"0"
"3733104";"4000   ";"A051735";"A043050";"A043837";"A042609";"A029079";"2015SJ00";"0"
"3733119";"4000   ";"A051735";"A043050";"A043837";"A042609";"A029080";"2015SJ00";"0"
"3733134";"4000   ";"A051735";"A043050";"A043837";"A042609";"A029081";"2015SJ00";"0"
"3733149";"4000   ";"A051735";"A043050";"A043837";"A042609";"A029082";"2015SJ00";"0"
"3733179";"4000   ";"A051735";"A043050";"A043837";"A042610";"A029077";"2015SJ00";
"3733194";"4000   ";"A051735";"A043050";"A043837";"A042610";"A029078";"2015SJ00";"0"
"3733209";"4000   ";"A051735";"A043050";"A043837";"A042610";"A029079";"2015SJ00";"0"
"3733224";"4000   ";"A051735";"A043050";"A043837";"A042610";"A029080";"2015SJ00";"0"
"3733239";"4000   ";"A051735";"A043050";"A043837";"A042610";"A029081";"2015SJ00";"0"
"3733254";"4000   ";"A051735";"A043050";"A043837";"A042610";"A029082";"2015SJ00";"0"
